dataset,task,n,d_enc,model,track,fold,auc,acc,fit_s,lat_us,size,params
nomao,bin,34465,174,RF-20,tuned,2,0.9839123625593438,0.9479456824512534,0.3418624401092529,1.1277771593800494,1792,"{""n_estimators"": 20, ""max_depth"": 6, ""max_features"": 0.6, ""min_samples_leaf"": 20}"
nomao,bin,34465,174,RF-40,default,2,0.9856873729048438,0.9439415041782728,0.1304821968078613,1.1306826782757855,4428,"{""n_estimators"": 40, ""max_depth"": 6}"
nomao,bin,34465,174,RF-40,tuned,2,0.9856873729048438,0.9439415041782728,0.1212451457977294,1.1338579953546977,4428,"{""n_estimators"": 40, ""max_depth"": 6, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
nomao,bin,34465,174,LinearSVM,default,2,0.9874606378012212,0.9489902506963788,1.427900314331055,0.1649297047458319,175,"{""C"": 1.0}"
nomao,bin,34465,174,LinearSVM,tuned,2,0.9874455229545686,0.9493384401114208,1.245938062667847,0.508548821579447,175,"{""C"": 0.1}"
nomao,bin,34465,174,GaussianNB,default,2,0.8437238310290868,0.8266016713091922,0.0203204154968261,0.7581121410167981,698,{}
nomao,bin,34465,174,GaussianNB,tuned,2,0.8679995374188454,0.8316504178272981,0.0181794166564941,0.7491880472656081,698,"{""var_smoothing"": 1e-06}"
credit-default,bin,30000,23,DTree-d3,default,0,0.7267998083944233,0.82,0.072728157043457,0.0180006027221679,15,"{""max_depth"": 3}"
credit-default,bin,30000,23,DTree-d3,tuned,0,0.7267998083944233,0.82,0.0724542140960693,0.0180006027221679,15,"{""max_depth"": 3, ""min_samples_leaf"": 20, ""ccp_alpha"": 0.0}"
credit-default,bin,30000,23,DTree-d6,default,0,0.7533348414261845,0.818,0.1378729343414306,0.036931037902832,105,"{""max_depth"": 6}"
credit-default,bin,30000,23,DTree-d6,tuned,0,0.7575168966769481,0.8158,0.1369755268096923,0.0366687774658203,89,"{""max_depth"": 6, ""min_samples_leaf"": 20, ""ccp_alpha"": 0.0}"
credit-default,bin,30000,23,RF-20,default,0,0.7701502508612034,0.8117,0.0918812751770019,1.2089252471923828,2264,"{""n_estimators"": 20, ""max_depth"": 6}"
credit-default,bin,30000,23,RF-20,tuned,0,0.770698400237394,0.8178,0.1971018314361572,1.2084007263183594,2080,"{""n_estimators"": 20, ""max_depth"": 6, ""max_features"": 0.6, ""min_samples_leaf"": 5}"
credit-default,bin,30000,23,RF-40,default,0,0.7715672370252933,0.8163,0.1485300064086914,1.2083053588867188,4544,"{""n_estimators"": 40, ""max_depth"": 6}"
credit-default,bin,30000,23,RF-40,tuned,0,0.7721600835337159,0.8184,0.3294112682342529,1.2109041213989258,4124,"{""n_estimators"": 40, ""max_depth"": 6, ""max_features"": 0.6, ""min_samples_leaf"": 5}"
credit-default,bin,30000,23,LinearSVM,default,0,0.7140538987044565,0.8078,0.1878359317779541,0.058913230895996,24,"{""C"": 1.0}"
credit-default,bin,30000,23,LinearSVM,tuned,0,0.7140535504151144,0.8078,0.1946184635162353,0.0607490539550781,24,"{""C"": 10.0}"
credit-default,bin,30000,23,GaussianNB,default,0,0.6684573672947949,0.3677,0.0041563510894775,0.1205205917358398,94,{}
credit-default,bin,30000,23,GaussianNB,tuned,0,0.6684573672947949,0.3677,0.0032379627227783,0.0992298126220703,94,"{""var_smoothing"": 1e-09}"
credit-default,bin,30000,23,DTree-d3,default,1,0.7269500952455253,0.8156,0.0734000205993652,0.0184535980224609,15,"{""max_depth"": 3}"
credit-default,bin,30000,23,DTree-d3,tuned,1,0.7268826722337236,0.8155,0.0726876258850097,0.018167495727539,13,"{""max_depth"": 3, ""min_samples_leaf"": 50, ""ccp_alpha"": 0.0}"
credit-default,bin,30000,23,DTree-d6,default,1,0.7524765113667711,0.8158,0.1386325359344482,0.0328540802001953,107,"{""max_depth"": 6}"
credit-default,bin,30000,23,DTree-d6,tuned,1,0.7539975489718034,0.8111,0.1372716426849365,0.0331878662109375,81,"{""max_depth"": 6, ""min_samples_leaf"": 50, ""ccp_alpha"": 0.0}"
credit-default,bin,30000,23,RF-20,default,1,0.7700140116802314,0.8117,0.0831210613250732,1.2018680572509766,2236,"{""n_estimators"": 20, ""max_depth"": 6}"
credit-default,bin,30000,23,RF-20,tuned,1,0.7715793981281537,0.8093,0.0805683135986328,1.2015342712402344,1898,"{""n_estimators"": 20, ""max_depth"": 6, ""max_features"": ""sqrt"", ""min_samples_leaf"": 20}"
credit-default,bin,30000,23,RF-40,default,1,0.7710443096022908,0.8128,0.1487326622009277,1.2046575546264648,4538,"{""n_estimators"": 40, ""max_depth"": 6}"
credit-default,bin,30000,23,RF-40,tuned,1,0.771071302026301,0.8183,0.1853315830230713,1.2027502059936523,4526,"{""n_estimators"": 40, ""max_depth"": 6, ""max_features"": 0.3, ""min_samples_leaf"": 1}"
credit-default,bin,30000,23,LinearSVM,default,1,0.7130797624388057,0.8073,0.1928467750549316,0.0591516494750976,24,"{""C"": 1.0}"
credit-default,bin,30000,23,LinearSVM,tuned,1,0.7130776146545295,0.8073,0.2336745262145996,0.0595331192016601,24,"{""C"": 10.0}"
credit-default,bin,30000,23,GaussianNB,default,1,0.6744826277920035,0.3749,0.0034847259521484,0.1020669937133789,94,{}
credit-default,bin,30000,23,GaussianNB,tuned,1,0.6744826277920035,0.3749,0.0032088756561279,0.1012563705444336,94,"{""var_smoothing"": 1e-09}"
credit-default,bin,30000,23,DTree-d3,default,2,0.7436037823293776,0.8272,0.0727014541625976,0.0199317932128906,15,"{""max_depth"": 3}"
credit-default,bin,30000,23,DTree-d3,tuned,2,0.7436037823293776,0.8272,0.0724701881408691,0.0180482864379882,15,"{""max_depth"": 3, ""min_samples_leaf"": 50, ""ccp_alpha"": 0.0001}"
credit-default,bin,30000,23,DTree-d6,default,2,0.7610291915229161,0.8269,0.137815237045288,0.0346660614013671,115,"{""max_depth"": 6}"
credit-default,bin,30000,23,DTree-d6,tuned,2,0.764361043465581,0.8233,0.13694429397583,0.0353097915649414,83,"{""max_depth"": 6, ""min_samples_leaf"": 50, ""ccp_alpha"": 0.0}"
credit-default,bin,30000,23,RF-20,default,2,0.7822356298139392,0.8229,0.0823316574096679,1.2075185775756836,2302,"{""n_estimators"": 20, ""max_depth"": 6}"
credit-default,bin,30000,23,RF-20,tuned,2,0.7811337003838612,0.825,0.0921638011932373,1.2108087539672852,1946,"{""n_estimators"": 20, ""max_depth"": 6, ""max_features"": ""sqrt"", ""min_samples_leaf"": 20}"
credit-default,bin,30000,23,RF-40,default,2,0.7829063189903138,0.8227,0.1476578712463379,1.203608512878418,4620,"{""n_estimators"": 40, ""max_depth"": 6}"
credit-default,bin,30000,23,RF-40,tuned,2,0.7831811773294287,0.8236,0.1474494934082031,1.2044906616210938,3926,"{""n_estimators"": 40, ""max_depth"": 6, ""max_features"": ""sqrt"", ""min_samples_leaf"": 20}"
credit-default,bin,30000,23,LinearSVM,default,2,0.7305617976745418,0.8125,0.1804425716400146,0.0593423843383789,24,"{""C"": 1.0}"
credit-default,bin,30000,23,LinearSVM,tuned,2,0.7305617976745418,0.8125,0.2376868724822998,0.0599145889282226,24,"{""C"": 1.0}"
credit-default,bin,30000,23,GaussianNB,default,2,0.6742760341639338,0.3895,0.0044779777526855,0.1282691955566406,94,{}
credit-default,bin,30000,23,GaussianNB,tuned,2,0.6742760341639338,0.3895,0.0032386779785156,0.1019954681396484,94,"{""var_smoothing"": 1e-09}"
higgs,bin,98050,28,DTree-d3,default,0,0.6864661465903155,0.6403744951658303,0.499659776687622,0.0275227419823214,15,"{""max_depth"": 3}"
higgs,bin,98050,28,DTree-d3,tuned,0,0.6864661465903155,0.6403744951658303,0.4991295337677002,0.026873517482871,15,"{""max_depth"": 3, ""min_samples_leaf"": 1, ""ccp_alpha"": 0.0}"
higgs,bin,98050,28,DTree-d6,default,0,0.7404508798513271,0.6775792436666259,1.0031225681304932,0.0459125730285532,127,"{""max_depth"": 6}"
higgs,bin,98050,28,DTree-d6,tuned,0,0.7406452401599396,0.6775792436666259,1.0001327991485596,0.0443952843107364,103,"{""max_depth"": 6, ""min_samples_leaf"": 50, ""ccp_alpha"": 0.0001}"
higgs,bin,98050,28,RF-20,default,0,0.7555237882306369,0.6822910292497858,0.4232923984527588,0.382021202654168,2460,"{""n_estimators"": 20, ""max_depth"": 6}"
higgs,bin,98050,28,RF-20,tuned,0,0.7645388472071653,0.6908273161179782,0.6449711322784424,0.3734937482737456,2492,"{""n_estimators"": 20, ""max_depth"": 6, ""max_features"": 0.3, ""min_samples_leaf"": 5}"
higgs,bin,98050,28,RF-40,default,0,0.7600356774096058,0.687614735038551,0.7335398197174072,0.3794170099990689,4926,"{""n_estimators"": 40, ""max_depth"": 6}"
higgs,bin,98050,28,RF-40,tuned,0,0.7665644767187031,0.6948353934646923,1.121880054473877,0.382801730984968,4800,"{""n_estimators"": 40, ""max_depth"": 6, ""max_features"": 0.3, ""min_samples_leaf"": 20}"
higgs,bin,98050,28,LinearSVM,default,0,0.6854227848849189,0.6449944927181496,0.652961254119873,0.090803894035499,29,"{""C"": 1.0}"
higgs,bin,98050,28,LinearSVM,tuned,0,0.6853226340925904,0.6449944927181496,0.6936943531036377,0.0881705227512111,29,"{""C"": 0.01}"
higgs,bin,98050,28,GaussianNB,default,0,0.671422937077758,0.6067494798678252,0.0130567550659179,0.1050430650796261,114,{}
higgs,bin,98050,28,GaussianNB,tuned,0,0.6714229408344929,0.6067494798678252,0.012805700302124,0.1047366894731438,114,"{""var_smoothing"": 1e-08}"
higgs,bin,98050,28,DTree-d3,default,1,0.6788191543482978,0.6310008261175535,0.4980323314666748,0.0271807247110859,15,"{""max_depth"": 3}"
higgs,bin,98050,28,DTree-d3,tuned,1,0.6788191543482978,0.6310008261175535,0.4978511333465576,0.0263491083350623,15,"{""max_depth"": 3, ""min_samples_leaf"": 1, ""ccp_alpha"": 0.0}"
higgs,bin,98050,28,DTree-d6,default,1,0.73342948518588,0.672031331273139,0.99957537651062,0.0452355539273869,127,"{""max_depth"": 6}"
higgs,bin,98050,28,DTree-d6,tuned,1,0.7336651285195507,0.6721231221124132,0.999215841293335,0.0450677716760839,127,"{""max_depth"": 6, ""min_samples_leaf"": 20, ""ccp_alpha"": 0.0}"
higgs,bin,98050,28,RF-20,default,1,0.7565027232158872,0.683749961753817,0.4221868515014648,0.3792316572277278,2474,"{""n_estimators"": 20, ""max_depth"": 6}"
higgs,bin,98050,28,RF-20,tuned,1,0.761151907223427,0.6876357739497598,0.6547596454620361,0.3801508121696486,2506,"{""n_estimators"": 20, ""max_depth"": 6, ""max_features"": 0.3, ""min_samples_leaf"": 1}"
higgs,bin,98050,28,RF-40,default,1,0.7578779088801344,0.6834133953431447,0.7216801643371582,0.3798954913524484,4884,"{""n_estimators"": 40, ""max_depth"": 6}"
higgs,bin,98050,28,RF-40,tuned,1,0.7596514451075445,0.6889514426460239,2.1823923587799072,0.3804499022697974,5010,"{""n_estimators"": 40, ""max_depth"": 6, ""max_features"": 0.6, ""min_samples_leaf"": 5}"
higgs,bin,98050,28,LinearSVM,default,1,0.6814640503809027,0.6408530428663219,0.6853439807891846,0.1804753433580961,29,"{""C"": 1.0}"
higgs,bin,98050,28,LinearSVM,tuned,1,0.6814528959114199,0.6408530428663219,0.7095980644226074,0.0787409400245468,29,"{""C"": 0.1}"
higgs,bin,98050,28,GaussianNB,default,1,0.653362026981929,0.5947434446042285,0.0131936073303222,0.1040614702103169,114,{}
higgs,bin,98050,28,GaussianNB,tuned,1,0.653362026981929,0.5947434446042285,0.0131537914276123,0.1002900169962451,114,"{""var_smoothing"": 1e-09}"
higgs,bin,98050,28,DTree-d3,default,2,0.6687296504681914,0.633356790992259,0.4981753826141357,0.0256196202859189,15,"{""max_depth"": 3}"
higgs,bin,98050,28,DTree-d3,tuned,2,0.6687296504681914,0.633356790992259,0.4982237815856933,0.0255539663614959,15,"{""max_depth"": 3, ""min_samples_leaf"": 20, ""ccp_alpha"": 0.0001}"
higgs,bin,98050,28,DTree-d6,default,2,0.734336666877056,0.6745708778263929,0.999157190322876,0.0438714112754886,127,"{""max_depth"": 6}"
higgs,bin,98050,28,DTree-d6,tuned,2,0.7341950729825542,0.6747238625585167,0.9950745105743408,0.0421425245990186,107,"{""max_depth"": 6, ""min_samples_leaf"": 50, ""ccp_alpha"": 0.0001}"
higgs,bin,98050,28,RF-20,default,2,0.7539456733435221,0.6797111648257503,0.4165942668914795,0.380041388962277,2474,"{""n_estimators"": 20, ""max_depth"": 6}"
higgs,bin,98050,28,RF-20,tuned,2,0.7539456733435221,0.6797111648257503,0.4179902076721191,0.3772766292560233,2474,"{""n_estimators"": 20, ""max_depth"": 6, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
higgs,bin,98050,28,RF-40,default,2,0.7566200635526041,0.6827096655753756,0.7198972702026367,0.3801435172891572,4956,"{""n_estimators"": 40, ""max_depth"": 6}"
higgs,bin,98050,28,RF-40,tuned,2,0.761944234055119,0.6915521830921274,2.1599879264831543,0.3787429002348016,4952,"{""n_estimators"": 40, ""max_depth"": 6, ""max_features"": 0.6, ""min_samples_leaf"": 20}"
higgs,bin,98050,28,LinearSVM,default,2,0.6774018984631058,0.6340911177064529,0.6393117904663086,0.0321047690428044,29,"{""C"": 1.0}"
higgs,bin,98050,28,LinearSVM,tuned,2,0.677403089416966,0.6340911177064529,0.7052679061889648,0.1710211782411966,29,"{""C"": 10.0}"
higgs,bin,98050,28,GaussianNB,default,2,0.656340965206114,0.5974971697824557,0.0126476287841796,0.1008298381526113,114,{}
higgs,bin,98050,28,GaussianNB,tuned,2,0.6563410328312542,0.5974971697824557,0.0124421119689941,0.0997866702423361,114,"{""var_smoothing"": 1e-06}"
churn,bin,5000,32,DTree-d3,default,0,0.7730904073244976,0.8932213557288542,0.0111312866210937,0.0476265068031315,15,"{""max_depth"": 3}"
churn,bin,5000,32,DTree-d3,tuned,0,0.7654478911274563,0.8932213557288542,0.0107805728912353,0.045767213744751,13,"{""max_depth"": 3, ""min_samples_leaf"": 50, ""ccp_alpha"": 0.0}"
churn,bin,5000,32,DTree-d6,default,0,0.8445676248682326,0.9322135572885424,0.0208315849304199,0.0590683102393193,79,"{""max_depth"": 6}"
churn,bin,5000,32,DTree-d6,tuned,0,0.8439383979438344,0.9334133173365328,0.0205640792846679,0.0517741605487496,65,"{""max_depth"": 6, ""min_samples_leaf"": 5, ""ccp_alpha"": 0.0}"
churn,bin,5000,32,RF-20,default,0,0.8906566464129624,0.9154169166166768,0.0369336605072021,7.173438664317918,1480,"{""n_estimators"": 20, ""max_depth"": 6}"
churn,bin,5000,32,RF-20,tuned,0,0.8906566464129624,0.9154169166166768,0.0370876789093017,7.150125989816686,1480,"{""n_estimators"": 20, ""max_depth"": 6, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
churn,bin,5000,32,RF-40,default,0,0.8957659690390742,0.9004199160167966,0.0603642463684082,7.145692290985163,2964,"{""n_estimators"": 40, ""max_depth"": 6}"
churn,bin,5000,32,RF-40,tuned,0,0.9067959468902864,0.9418116376724656,0.0813741683959961,7.055015998753374,2726,"{""n_estimators"": 40, ""max_depth"": 6, ""max_features"": 0.6, ""min_samples_leaf"": 1}"
churn,bin,5000,32,LinearSVM,default,0,0.8552037806914686,0.853629274145171,0.0323238372802734,0.2367023085861343,33,"{""C"": 1.0}"
churn,bin,5000,32,LinearSVM,tuned,0,0.8551830532163118,0.8530293941211757,0.0586507320404052,0.2251174826069942,33,"{""C"": 10.0}"
churn,bin,5000,32,GaussianNB,default,0,0.8564267017257103,0.8494301139772046,0.0012984275817871,0.3299530065910646,130,{}
churn,bin,5000,32,GaussianNB,tuned,0,0.8587896338935673,0.8572285542891421,0.0011780261993408,0.3252332626736371,130,"{""var_smoothing"": 1e-08}"
churn,bin,5000,33,DTree-d3,default,1,0.7296944770161912,0.8962207558488302,0.0114953517913818,0.0491997547756073,15,"{""max_depth"": 3}"
churn,bin,5000,33,DTree-d3,tuned,1,0.7218816994160774,0.8968206358728255,0.011045217514038,0.0479125518890362,15,"{""max_depth"": 3, ""min_samples_leaf"": 5, ""ccp_alpha"": 0.0001}"
churn,bin,5000,33,DTree-d6,default,1,0.8777745206031103,0.9292141571685664,0.0207650661468505,0.0499148674903691,65,"{""max_depth"": 6}"
churn,bin,5000,33,DTree-d6,tuned,1,0.889740195904251,0.9334133173365328,0.0206243991851806,0.0502009125762738,41,"{""max_depth"": 6, ""min_samples_leaf"": 5, ""ccp_alpha"": 0.001}"
churn,bin,5000,33,RF-20,default,1,0.9012972438380178,0.907618476304739,0.0389440059661865,7.139256276552307,1478,"{""n_estimators"": 20, ""max_depth"": 6}"
churn,bin,5000,33,RF-20,tuned,1,0.9011580736476804,0.9328134373125376,0.0470037460327148,7.166287537170301,1288,"{""n_estimators"": 20, ""max_depth"": 6, ""max_features"": 0.6, ""min_samples_leaf"": 1}"
churn,bin,5000,33,RF-40,default,1,0.9013416598562104,0.9142171565686864,0.0596301555633544,7.107219226930981,2926,"{""n_estimators"": 40, ""max_depth"": 6}"
churn,bin,5000,33,RF-40,tuned,1,0.90794632176148,0.9358128374325136,0.0820357799530029,7.139113254009355,2234,"{""n_estimators"": 40, ""max_depth"": 6, ""max_features"": 0.6, ""min_samples_leaf"": 5}"
churn,bin,5000,33,LinearSVM,default,1,0.8706990489049969,0.8494301139772046,0.0333995819091796,0.2228291219197566,34,"{""C"": 1.0}"
churn,bin,5000,33,LinearSVM,tuned,1,0.8707641923983465,0.8494301139772046,0.0895733833312988,0.2338418577270873,34,"{""C"": 10.0}"
churn,bin,5000,33,GaussianNB,default,1,0.8632815738667993,0.8452309538092382,0.0013906955718994,0.3518354556627737,134,{}
churn,bin,5000,33,GaussianNB,tuned,1,0.8628995961103413,0.8500299940011997,0.0012540817260742,0.3418238776561094,134,"{""var_smoothing"": 1e-08}"
churn,bin,5000,33,DTree-d3,default,2,0.7853160265845933,0.904561824729892,0.0115165710449218,0.0520914542574842,15,"{""max_depth"": 3}"
churn,bin,5000,33,DTree-d3,tuned,2,0.7853160265845933,0.904561824729892,0.0110483169555664,0.0452222514982555,15,"{""max_depth"": 3, ""min_samples_leaf"": 5, ""ccp_alpha"": 0.0001}"
churn,bin,5000,33,DTree-d6,default,2,0.8738257727820152,0.9309723889555822,0.0208520889282226,0.0508034787401288,73,"{""max_depth"": 6}"
churn,bin,5000,33,DTree-d6,tuned,2,0.8938564015641495,0.933373349339736,0.0207633972167968,0.0502310451768598,43,"{""max_depth"": 6, ""min_samples_leaf"": 5, ""ccp_alpha"": 0.001}"
churn,bin,5000,33,RF-20,default,2,0.9254248628395556,0.9315726290516206,0.036365270614624,7.148836554885626,1524,"{""n_estimators"": 20, ""max_depth"": 6}"
churn,bin,5000,33,RF-20,tuned,2,0.9146824865813222,0.9417767106842736,0.0474183559417724,7.183755002245039,1128,"{""n_estimators"": 20, ""max_depth"": 6, ""max_features"": 0.6, ""min_samples_leaf"": 5}"
churn,bin,5000,33,RF-40,default,2,0.926910210089656,0.9279711884753902,0.0515968799591064,7.148264121322358,3002,"{""n_estimators"": 40, ""max_depth"": 6}"
churn,bin,5000,33,RF-40,tuned,2,0.9237863716787844,0.9411764705882352,0.0836822986602783,7.102040111088381,2606,"{""n_estimators"": 40, ""max_depth"": 6, ""max_features"": 0.6, ""min_samples_leaf"": 1}"
churn,bin,5000,33,LinearSVM,default,2,0.8732087366370788,0.8715486194477791,0.036510944366455,0.2249663903647396,34,"{""C"": 1.0}"
churn,bin,5000,33,LinearSVM,tuned,2,0.8734377090860431,0.8703481392557023,0.0386157035827636,0.2362719532393035,34,"{""C"": 0.1}"
churn,bin,5000,33,GaussianNB,default,2,0.8842782163938326,0.8499399759903962,0.0013909339904785,0.3540501588819121,134,{}
churn,bin,5000,33,GaussianNB,tuned,2,0.8842782163938326,0.8499399759903962,0.0012650489807128,0.3503293407206633,134,"{""var_smoothing"": 1e-09}"
jm1,bin,10885,21,DTree-d3,default,0,0.730208579713192,0.8095894185726096,0.0179412364959716,0.0270019388290829,15,"{""max_depth"": 3}"
jm1,bin,10885,21,DTree-d3,tuned,0,0.730208579713192,0.8095894185726096,0.0177357196807861,0.027527524013104,15,"{""max_depth"": 3, ""min_samples_leaf"": 20, ""ccp_alpha"": 0.0}"
jm1,bin,10885,21,DTree-d6,default,0,0.7317391765632285,0.8131716726370901,0.0333418846130371,0.0347543202933939,105,"{""max_depth"": 6}"
jm1,bin,10885,21,DTree-d6,tuned,0,0.7317391765632285,0.8131716726370901,0.0334653854370117,0.0356740943654308,105,"{""max_depth"": 6, ""min_samples_leaf"": 1, ""ccp_alpha"": 0.0001}"
jm1,bin,10885,21,RF-20,default,0,0.7442431064740597,0.8134472306420502,0.039719820022583,3.256328705750605,1992,"{""n_estimators"": 20, ""max_depth"": 6}"
jm1,bin,10885,21,RF-20,tuned,0,0.7490278641628146,0.8197850647561312,0.0687706470489502,3.2849730982797536,1586,"{""n_estimators"": 20, ""max_depth"": 6, ""max_features"": 0.6, ""min_samples_leaf"": 20}"
jm1,bin,10885,21,RF-40,default,0,0.7449422169271845,0.8151005786718104,0.0628325939178466,3.286352759387809,3994,"{""n_estimators"": 40, ""max_depth"": 6}"
jm1,bin,10885,21,RF-40,tuned,0,0.7511828666594639,0.819233948746211,0.1108806133270263,3.2999522760243547,3986,"{""n_estimators"": 40, ""max_depth"": 6, ""max_features"": 0.6, ""min_samples_leaf"": 1}"
jm1,bin,10885,21,LinearSVM,default,0,0.7311938558095032,0.8164783686966106,0.1113078594207763,0.0981530331159367,22,"{""C"": 1.0}"
jm1,bin,10885,21,LinearSVM,tuned,0,0.7311938558095032,0.8164783686966106,0.1474008560180664,0.0946053331237944,22,"{""C"": 1.0}"
jm1,bin,10885,21,GaussianNB,default,0,0.6831674253949621,0.8115183246073299,0.0015170574188232,0.1532737792901475,86,{}
jm1,bin,10885,21,GaussianNB,tuned,0,0.7043891872214387,0.8071093965279691,0.0013878345489501,0.1528795904021317,86,"{""var_smoothing"": 1e-07}"
jm1,bin,10885,21,DTree-d3,default,1,0.6997804826752195,0.8059536934950385,0.0179440975189209,0.0277979765600774,15,"{""max_depth"": 3}"
jm1,bin,10885,21,DTree-d3,tuned,1,0.6998398774714564,0.8059536934950385,0.017740249633789,0.0280608415866502,15,"{""max_depth"": 3, ""min_samples_leaf"": 50, ""ccp_alpha"": 0.0}"
jm1,bin,10885,21,DTree-d6,default,1,0.6986290999448895,0.8139470782800441,0.0332653522491455,0.0365382386936242,107,"{""max_depth"": 6}"
jm1,bin,10885,21,DTree-d6,tuned,1,0.7021940048255838,0.8087100330760749,0.0313456058502197,0.0360125086404785,83,"{""max_depth"": 6, ""min_samples_leaf"": 50, ""ccp_alpha"": 0.0}"
jm1,bin,10885,21,RF-20,default,1,0.7189051202209098,0.8109151047409041,0.0406572818756103,3.3017161662681103,2000,"{""n_estimators"": 20, ""max_depth"": 6}"
jm1,bin,10885,21,RF-20,tuned,1,0.7246445075392444,0.8109151047409041,0.0599884986877441,3.3116393210212345,1596,"{""n_estimators"": 20, ""max_depth"": 6, ""max_features"": 0.6, ""min_samples_leaf"": 20}"
jm1,bin,10885,21,RF-40,default,1,0.7196697065118117,0.8153252480705623,0.0641872882843017,3.2581462881136627,4094,"{""n_estimators"": 40, ""max_depth"": 6}"
jm1,bin,10885,21,RF-40,tuned,1,0.7223125315230579,0.8133958103638368,0.1122169494628906,3.283775628204514,4090,"{""n_estimators"": 40, ""max_depth"": 6, ""max_features"": 0.6, ""min_samples_leaf"": 1}"
jm1,bin,10885,21,LinearSVM,default,1,0.7045104018788229,0.8133958103638368,0.0826556682586669,0.115989192975264,22,"{""C"": 1.0}"
jm1,bin,10885,21,LinearSVM,tuned,1,0.7045167308325204,0.8131201764057332,0.1593174934387207,0.1129005289130331,22,"{""C"": 10.0}"
jm1,bin,10885,21,GaussianNB,default,1,0.6573059007269534,0.8045755237045203,0.0018188953399658,0.1905771442653063,86,{}
jm1,bin,10885,21,GaussianNB,tuned,1,0.6759585443795971,0.8081587651598677,0.0016934871673583,0.1925486319646025,86,"{""var_smoothing"": 1e-07}"
jm1,bin,10885,21,DTree-d3,default,2,0.7094813081655187,0.8062293274531422,0.0194854736328125,0.0291123016929416,15,"{""max_depth"": 3}"
jm1,bin,10885,21,DTree-d3,tuned,2,0.7094813081655187,0.8062293274531422,0.017820119857788,0.0272722465069317,15,"{""max_depth"": 3, ""min_samples_leaf"": 1, ""ccp_alpha"": 0.0001}"
jm1,bin,10885,21,DTree-d6,default,2,0.7073077994130625,0.804851157662624,0.0335268974304199,0.033975304684539,89,"{""max_depth"": 6}"
jm1,bin,10885,21,DTree-d6,tuned,2,0.7164178414178415,0.8054024255788313,0.0329434871673584,0.0362753736670514,87,"{""max_depth"": 6, ""min_samples_leaf"": 20, ""ccp_alpha"": 0.0}"
jm1,bin,10885,21,RF-20,default,2,0.7234768155820788,0.8084343991179713,0.0396580696105957,3.2611692359192497,1958,"{""n_estimators"": 20, ""max_depth"": 6}"
jm1,bin,10885,21,RF-20,tuned,2,0.7216372808478071,0.8067805953693495,0.0493052005767822,3.29494739183386,584,"{""n_estimators"": 20, ""max_depth"": 4, ""max_features"": 0.6, ""min_samples_leaf"": 20}"
jm1,bin,10885,21,RF-40,default,2,0.7246118890855734,0.8109151047409041,0.0646095275878906,3.282921316868152,3892,"{""n_estimators"": 40, ""max_depth"": 6}"
jm1,bin,10885,21,RF-40,tuned,2,0.7351461890935576,0.8114663726571113,0.1159060001373291,3.267740861583571,3796,"{""n_estimators"": 40, ""max_depth"": 6, ""max_features"": 0.6, ""min_samples_leaf"": 5}"
jm1,bin,10885,21,LinearSVM,default,2,0.7100569995306838,0.8092613009922822,0.0731773376464843,0.1137548402493948,22,"{""C"": 1.0}"
jm1,bin,10885,21,LinearSVM,tuned,2,0.7100569995306838,0.8092613009922822,0.1041879653930664,0.1174349506214146,22,"{""C"": 1.0}"
jm1,bin,10885,21,GaussianNB,default,2,0.6553619382566751,0.7985115766262404,0.0018160343170166,0.1955058635135469,86,{}
jm1,bin,10885,21,GaussianNB,tuned,2,0.6683878986510566,0.8042998897464168,0.001685619354248,0.1957030122834766,86,"{""var_smoothing"": 1e-07}"
letter,multi,20000,16,DTree-d3,default,0,0.7444576807074582,0.1804409779511024,0.0139925479888916,0.0212420332962844,15,"{""max_depth"": 3}"
letter,multi,20000,16,DTree-d3,tuned,0,0.7444712138554826,0.1795410229488525,0.0138969421386718,0.0211705112986538,15,"{""max_depth"": 3, ""min_samples_leaf"": 20, ""ccp_alpha"": 0.0001}"
letter,multi,20000,16,DTree-d6,default,0,0.9076071703116212,0.4828258587070646,0.0253314971923828,0.0427701545830911,101,"{""max_depth"": 6}"
letter,multi,20000,16,DTree-d6,tuned,0,0.9069275822943696,0.4784760761961902,0.0252778530120849,0.0391940547015618,69,"{""max_depth"": 6, ""min_samples_leaf"": 20, ""ccp_alpha"": 0.0001}"
letter,multi,20000,16,RF-20,default,0,0.9640682035434298,0.7010649467526624,0.0374555587768554,1.8141554698998448,2100,"{""n_estimators"": 20, ""max_depth"": 6}"
letter,multi,20000,16,RF-20,tuned,0,0.9640682035434298,0.7010649467526624,0.0387547016143798,1.8230241976060375,2100,"{""n_estimators"": 20, ""max_depth"": 6, ""max_features"": 0.3, ""min_samples_leaf"": 1}"
letter,multi,20000,16,RF-40,default,0,0.9678743616464384,0.7127643617819109,0.0660822391510009,1.814405796891552,4220,"{""n_estimators"": 40, ""max_depth"": 6}"
letter,multi,20000,16,RF-40,tuned,0,0.9678743616464384,0.7127643617819109,0.0729501247406005,1.816444173824024,4220,"{""n_estimators"": 40, ""max_depth"": 6, ""max_features"": 0.3, ""min_samples_leaf"": 1}"
